a,b,yOut
0.00505050505050505,0.242424242424242,0.646464646464646
0.00505050505050505,0.247474747474747,0.666161616161616
0.00505050505050505,0.252525252525253,0.685858585858586
0.00505050505050505,0.257575757575758,0.705555555555555
0.00505050505050505,0.262626262626263,0.725252525252525
0.00505050505050505,0.267676767676768,0.744949494949495
0.00505050505050505,0.272727272727273,0.764646464646465
0.00505050505050505,0.277777777777778,0.784343434343434
0.00505050505050505,0.282828282828283,0.804040404040404
0.00505050505050505,0.287878787878788,0.823737373737374
0.00505050505050505,0.292929292929293,0.843434343434343
0.00505050505050505,0.297979797979798,0.863131313131313
0.00505050505050505,0.303030303030303,0.882828282828283
0.00505050505050505,0.308080808080808,0.902525252525253
0.00505050505050505,0.313131313131313,0.922222222222222
0.00505050505050505,0.318181818181818,0.941919191919192
0.00505050505050505,0.323232323232323,0.961616161616162
0.00505050505050505,0.328282828282828,0.981313131313131
0.00505050505050505,0.333333333333333,1.0010101010101
0.00505050505050505,0.338383838383838,1.02070707070707
0.00505050505050505,0.343434343434343,1.04040404040404
0.00505050505050505,0.348484848484849,1.06010101010101
0.00505050505050505,0.353535353535354,1.07979797979798
0.00505050505050505,0.358585858585859,1.09949494949495
0.00505050505050505,0.363636363636364,1.11919191919192
0.00505050505050505,0.368686868686869,1.13888888888889
0.00505050505050505,0.373737373737374,1.15858585858586
0.00505050505050505,0.378787878787879,1.17828282828283
0.00505050505050505,0.383838383838384,1.1979797979798
0.00505050505050505,0.388888888888889,1.21767676767677
0.00505050505050505,0.393939393939394,1.23737373737374
0.00505050505050505,0.398989898989899,1.25707070707071
0.00505050505050505,0.404040404040404,1.27676767676768
0.00505050505050505,0.409090909090909,1.29646464646465
0.00505050505050505,0.414141414141414,1.31616161616162
0.00505050505050505,0.419191919191919,1.33585858585859
0.00505050505050505,0.424242424242424,1.35555555555556
0.00505050505050505,0.429292929292929,1.37525252525253
0.00505050505050505,0.434343434343434,1.3949494949495
0.00505050505050505,0.439393939393939,1.41464646464646
0.00505050505050505,0.444444444444444,1.43434343434343
0.00505050505050505,0.44949494949495,1.4540404040404
0.00505050505050505,0.454545454545455,1.47373737373737
0.00505050505050505,0.45959595959596,1.49343434343434
0.00505050505050505,0.464646464646465,1.51313131313131
0.00505050505050505,0.46969696969697,1.53282828282828
0.00505050505050505,0.474747474747475,1.55252525252525
0.00505050505050505,0.47979797979798,1.57222222222222
0.00505050505050505,0.484848484848485,1.59191919191919
0.00505050505050505,0.48989898989899,1.61161616161616
0.00505050505050505,0.494949494949495,1.63131313131313
0.00505050505050505,0.5,1.6510101010101
0.0101010101010101,0,-0.297979797979798
0.0101010101010101,0.00505050505050505,-0.278282828282828
0.0101010101010101,0.0101010101010101,-0.258585858585859
0.0101010101010101,0.0151515151515152,-0.238888888888889
0.0101010101010101,0.0202020202020202,-0.219191919191919
0.0101010101010101,0.0252525252525253,-0.199494949494949
0.0101010101010101,0.0303030303030303,-0.17979797979798
0.0101010101010101,0.0353535353535354,-0.16010101010101
0.0101010101010101,0.0404040404040404,-0.14040404040404
0.0101010101010101,0.0454545454545455,-0.120707070707071
0.0101010101010101,0.0505050505050505,-0.101010101010101
0.0101010101010101,0.0555555555555556,-0.0813131313131313
0.0101010101010101,0.0606060606060606,-0.0616161616161616
0.0101010101010101,0.0656565656565657,-0.0419191919191919
0.0101010101010101,0.0707070707070707,-0.0222222222222222
0.0101010101010101,0.0757575757575758,-0.00252525252525249
0.0101010101010101,0.0808080808080808,0.0171717171717172
0.0101010101010101,0.0858585858585859,0.0368686868686869
0.0101010101010101,0.0909090909090909,0.0565656565656566
0.0101010101010101,0.095959595959596,0.0762626262626263
0.0101010101010101,0.101010101010101,0.095959595959596
0.0101010101010101,0.106060606060606,0.115656565656566
0.0101010101010101,0.111111111111111,0.135353535353535
0.0101010101010101,0.116161616161616,0.155050505050505
0.0101010101010101,0.121212121212121,0.174747474747475
0.0101010101010101,0.126262626262626,0.194444444444444
0.0101010101010101,0.131313131313131,0.214141414141414
0.0101010101010101,0.136363636363636,0.233838383838384
0.0101010101010101,0.141414141414141,0.253535353535354
0.0101010101010101,0.146464646464646,0.273232323232323
0.0101010101010101,0.151515151515152,0.292929292929293
0.0101010101010101,0.156565656565657,0.312626262626263
0.0101010101010101,0.161616161616162,0.332323232323232
0.0101010101010101,0.166666666666667,0.352020202020202
0.0101010101010101,0.171717171717172,0.371717171717172
0.0101010101010101,0.176767676767677,0.391414141414141
0.0101010101010101,0.181818181818182,0.411111111111111
0.0101010101010101,0.186868686868687,0.430808080808081
0.0101010101010101,0.191919191919192,0.45050505050505
0.0101010101010101,0.196969696969697,0.47020202020202
0.0101010101010101,0.202020202020202,0.48989898989899
0.0101010101010101,0.207070707070707,0.50959595959596
0.0101010101010101,0.212121212121212,0.529292929292929
0.0101010101010101,0.217171717171717,0.548989898989899
0.0101010101010101,0.222222222222222,0.568686868686869
0.0101010101010101,0.227272727272727,0.588383838383838
0.0101010101010101,0.232323232323232,0.608080808080808
0.0101010101010101,0.237373737373737,0.627777777777778
0.0101010101010101,0.242424242424242,0.647474747474748
0.0101010101010101,0.247474747474747,0.667171717171717
0.0101010101010101,0.252525252525253,0.686868686868687
0.0101010101010101,0.257575757575758,0.706565656565656
0.0101010101010101,0.262626262626263,0.726262626262626
0.0101010101010101,0.267676767676768,0.745959595959596
0.0101010101010101,0.272727272727273,0.765656565656565
0.0101010101010101,0.277777777777778,0.785353535353535
0.0101010101010101,0.282828282828283,0.805050505050505
0.0101010101010101,0.287878787878788,0.824747474747475
0.0101010101010101,0.292929292929293,0.844444444444444
0.0101010101010101,0.297979797979798,0.864141414141414
0.0101010101010101,0.303030303030303,0.883838383838384
0.0101010101010101,0.308080808080808,0.903535353535353
0.0101010101010101,0.313131313131313,0.923232323232323
0.0101010101010101,0.318181818181818,0.942929292929293
0.0101010101010101,0.323232323232323,0.962626262626263
0.0101010101010101,0.328282828282828,0.982323232323232
0.0101010101010101,0.333333333333333,1.0020202020202
0.0101010101010101,0.338383838383838,1.02171717171717
0.0101010101010101,0.343434343434343,1.04141414141414
0.0101010101010101,0.348484848484849,1.06111111111111
0.0101010101010101,0.353535353535354,1.08080808080808
0.0101010101010101,0.358585858585859,1.10050505050505
0.0101010101010101,0.363636363636364,1.12020202020202
0.0101010101010101,0.368686868686869,1.13989898989899
0.0101010101010101,0.373737373737374,1.15959595959596
0.0101010101010101,0.378787878787879,1.17929292929293
0.0101010101010101,0.383838383838384,1.1989898989899
0.0101010101010101,0.388888888888889,1.21868686868687
0.0101010101010101,0.393939393939394,1.23838383838384
0.0101010101010101,0.398989898989899,1.25808080808081
0.0101010101010101,0.404040404040404,1.27777777777778
0.0101010101010101,0.409090909090909,1.29747474747475
0.0101010101010101,0.414141414141414,1.31717171717172
0.0101010101010101,0.419191919191919,1.33686868686869
0.0101010101010101,0.424242424242424,1.35656565656566
0.0101010101010101,0.429292929292929,1.37626262626263
0.0101010101010101,0.434343434343434,1.3959595959596
0.0101010101010101,0.439393939393939,1.41565656565657
0.0101010101010101,0.444444444444444,1.43535353535354
0.0101010101010101,0.44949494949495,1.4550505050505
0.0101010101010101,0.454545454545455,1.47474747474747
0.0101010101010101,0.45959595959596,1.49444444444444
0.0101010101010101,0.464646464646465,1.51414141414141
0.0101010101010101,0.46969696969697,1.53383838383838
0.0101010101010101,0.474747474747475,1.55353535353535
0.0101010101010101,0.47979797979798,1.57323232323232
0.0101010101010101,0.484848484848485,1.59292929292929
0.0101010101010101,0.48989898989899,1.61262626262626
0.0101010101010101,0.494949494949495,1.63232323232323
0.0101010101010101,0.5,1.6520202020202
0.0151515151515152,0,-0.296969696969697
0.0151515151515152,0.00505050505050505,-0.277272727272727
0.0151515151515152,0.0101010101010101,-0.257575757575758
0.0151515151515152,0.0151515151515152,-0.237878787878788
0.0151515151515152,0.0202020202020202,-0.218181818181818
0.0151515151515152,0.0252525252525253,-0.198484848484848
0.0151515151515152,0.0303030303030303,-0.178787878787879
0.0151515151515152,0.0353535353535354,-0.159090909090909
0.0151515151515152,0.0404040404040404,-0.139393939393939
0.0151515151515152,0.0454545454545455,-0.11969696969697
0.0151515151515152,0.0505050505050505,-0.1
0.0151515151515152,0.0555555555555556,-0.0803030303030303
0.0151515151515152,0.0606060606060606,-0.0606060606060606
0.0151515151515152,0.0656565656565657,-0.0409090909090908
0.0151515151515152,0.0707070707070707,-0.0212121212121212
0.0151515151515152,0.0757575757575758,-0.00151515151515147
0.0151515151515152,0.0808080808080808,0.0181818181818182
0.0151515151515152,0.0858585858585859,0.0378787878787879
0.0151515151515152,0.0909090909090909,0.0575757575757576
0.0151515151515152,0.095959595959596,0.0772727272727273
0.0151515151515152,0.101010101010101,0.096969696969697
0.0151515151515152,0.106060606060606,0.116666666666667
0.0151515151515152,0.111111111111111,0.136363636363636
0.0151515151515152,0.116161616161616,0.156060606060606
0.0151515151515152,0.121212121212121,0.175757575757576
0.0151515151515152,0.126262626262626,0.195454545454545
0.0151515151515152,0.131313131313131,0.215151515151515
0.0151515151515152,0.136363636363636,0.234848484848485
0.0151515151515152,0.141414141414141,0.254545454545455
0.0151515151515152,0.146464646464646,0.274242424242424
0.0151515151515152,0.151515151515152,0.293939393939394
0.0151515151515152,0.156565656565657,0.313636363636364
0.0151515151515152,0.161616161616162,0.333333333333333
0.0151515151515152,0.166666666666667,0.353030303030303
0.0151515151515152,0.171717171717172,0.372727272727273
0.0151515151515152,0.176767676767677,0.392424242424242
0.0151515151515152,0.181818181818182,0.412121212121212
0.0151515151515152,0.186868686868687,0.431818181818182
0.0151515151515152,0.191919191919192,0.451515151515151
0.0151515151515152,0.196969696969697,0.471212121212121
0.0151515151515152,0.202020202020202,0.490909090909091
0.0151515151515152,0.207070707070707,0.510606060606061
0.0151515151515152,0.212121212121212,0.53030303030303
0.0151515151515152,0.217171717171717,0.55
0.0151515151515152,0.222222222222222,0.56969696969697
0.0151515151515152,0.227272727272727,0.589393939393939
0.0151515151515152,0.232323232323232,0.609090909090909
0.0151515151515152,0.237373737373737,0.628787878787879
0.0151515151515152,0.242424242424242,0.648484848484848
0.0151515151515152,0.247474747474747,0.668181818181818
0.0151515151515152,0.252525252525253,0.687878787878788
0.0151515151515152,0.257575757575758,0.707575757575758
0.0151515151515152,0.262626262626263,0.727272727272728
0.0151515151515152,0.267676767676768,0.746969696969697
0.0151515151515152,0.272727272727273,0.766666666666667
0.0151515151515152,0.277777777777778,0.786363636363636
0.0151515151515152,0.282828282828283,0.806060606060606
0.0151515151515152,0.287878787878788,0.825757575757576
0.0151515151515152,0.292929292929293,0.845454545454545
0.0151515151515152,0.297979797979798,0.865151515151515
0.0151515151515152,0.303030303030303,0.884848484848485
0.0151515151515152,0.308080808080808,0.904545454545455
0.0151515151515152,0.313131313131313,0.924242424242424
0.0151515151515152,0.318181818181818,0.943939393939394
0.0151515151515152,0.323232323232323,0.963636363636364
0.0151515151515152,0.328282828282828,0.983333333333333
0.0151515151515152,0.333333333333333,1.0030303030303
0.0151515151515152,0.338383838383838,1.02272727272727
0.0151515151515152,0.343434343434343,1.04242424242424
0.0151515151515152,0.348484848484849,1.06212121212121
0.0151515151515152,0.353535353535354,1.08181818181818
0.0151515151515152,0.358585858585859,1.10151515151515
0.0151515151515152,0.363636363636364,1.12121212121212
0.0151515151515152,0.368686868686869,1.14090909090909
0.0151515151515152,0.373737373737374,1.16060606060606
0.0151515151515152,0.378787878787879,1.18030303030303
0.0151515151515152,0.383838383838384,1.2
0.0151515151515152,0.388888888888889,1.21969696969697
0.0151515151515152,0.393939393939394,1.23939393939394
0.0151515151515152,0.398989898989899,1.25909090909091
0.0151515151515152,0.404040404040404,1.27878787878788
0.0151515151515152,0.409090909090909,1.29848484848485
0.0151515151515152,0.414141414141414,1.31818181818182
0.0151515151515152,0.419191919191919,1.33787878787879
0.0151515151515152,0.424242424242424,1.35757575757576
0.0151515151515152,0.429292929292929,1.37727272727273
0.0151515151515152,0.434343434343434,1.3969696969697
0.0151515151515152,0.439393939393939,1.41666666666667
0.0151515151515152,0.444444444444444,1.43636363636364
0.0151515151515152,0.44949494949495,1.45606060606061
0.0151515151515152,0.454545454545455,1.47575757575758
0.0151515151515152,0.45959595959596,1.49545454545455
0.0151515151515152,0.464646464646465,1.51515151515152
0.0151515151515152,0.46969696969697,1.53484848484848
0.0151515151515152,0.474747474747475,1.55454545454545
0.0151515151515152,0.47979797979798,1.57424242424242
0.0151515151515152,0.484848484848485,1.59393939393939
0.0151515151515152,0.48989898989899,1.61363636363636
0.0151515151515152,0.494949494949495,1.63333333333333
0.0151515151515152,0.5,1.6530303030303
0.0202020202020202,0,-0.295959595959596
0.0202020202020202,0.00505050505050505,-0.276262626262626
0.0202020202020202,0.0101010101010101,-0.256565656565657
0.0202020202020202,0.0151515151515152,-0.236868686868687
0.0202020202020202,0.0202020202020202,-0.217171717171717
0.0202020202020202,0.0252525252525253,-0.197474747474747
0.0202020202020202,0.0303030303030303,-0.177777777777778
0.0202020202020202,0.0353535353535354,-0.158080808080808
0.0202020202020202,0.0404040404040404,-0.138383838383838
0.0202020202020202,0.0454545454545455,-0.118686868686869
0.0202020202020202,0.0505050505050505,-0.098989898989899
0.0202020202020202,0.0555555555555556,-0.0792929292929293
0.0202020202020202,0.0606060606060606,-0.0595959595959596
0.0202020202020202,0.0656565656565657,-0.0398989898989898
0.0202020202020202,0.0707070707070707,-0.0202020202020202
0.0202020202020202,0.0757575757575758,-0.000505050505050453
0.0202020202020202,0.0808080808080808,0.0191919191919193
0.0202020202020202,0.0858585858585859,0.0388888888888889
0.0202020202020202,0.0909090909090909,0.0585858585858586
0.0202020202020202,0.095959595959596,0.0782828282828283
0.0202020202020202,0.101010101010101,0.097979797979798
0.0202020202020202,0.106060606060606,0.117676767676768
0.0202020202020202,0.111111111111111,0.137373737373737
0.0202020202020202,0.116161616161616,0.157070707070707
0.0202020202020202,0.121212121212121,0.176767676767677
0.0202020202020202,0.126262626262626,0.196464646464647
0.0202020202020202,0.131313131313131,0.216161616161616
0.0202020202020202,0.136363636363636,0.235858585858586
0.0202020202020202,0.141414141414141,0.255555555555556
0.0202020202020202,0.146464646464646,0.275252525252525
0.0202020202020202,0.151515151515152,0.294949494949495
0.0202020202020202,0.156565656565657,0.314646464646465
0.0202020202020202,0.161616161616162,0.334343434343434
0.0202020202020202,0.166666666666667,0.354040404040404
0.0202020202020202,0.171717171717172,0.373737373737374
0.0202020202020202,0.176767676767677,0.393434343434343
0.0202020202020202,0.181818181818182,0.413131313131313
0.0202020202020202,0.186868686868687,0.432828282828283
0.0202020202020202,0.191919191919192,0.452525252525252
0.0202020202020202,0.196969696969697,0.472222222222222
0.0202020202020202,0.202020202020202,0.491919191919192
0.0202020202020202,0.207070707070707,0.511616161616162
0.0202020202020202,0.212121212121212,0.531313131313131
0.0202020202020202,0.217171717171717,0.551010101010101
0.0202020202020202,0.222222222222222,0.570707070707071
0.0202020202020202,0.227272727272727,0.59040404040404
0.0202020202020202,0.232323232323232,0.61010101010101
0.0202020202020202,0.237373737373737,0.62979797979798
0.0202020202020202,0.242424242424242,0.64949494949495
0.0202020202020202,0.247474747474747,0.669191919191919
0.0202020202020202,0.252525252525253,0.688888888888889
0.0202020202020202,0.257575757575758,0.708585858585858
0.0202020202020202,0.262626262626263,0.728282828282828
0.0202020202020202,0.267676767676768,0.747979797979798
0.0202020202020202,0.272727272727273,0.767676767676768
0.0202020202020202,0.277777777777778,0.787373737373737
0.0202020202020202,0.282828282828283,0.807070707070707
0.0202020202020202,0.287878787878788,0.826767676767677
0.0202020202020202,0.292929292929293,0.846464646464646
0.0202020202020202,0.297979797979798,0.866161616161616
0.0202020202020202,0.303030303030303,0.885858585858586
0.0202020202020202,0.308080808080808,0.905555555555555
0.0202020202020202,0.313131313131313,0.925252525252525
0.0202020202020202,0.318181818181818,0.944949494949495
0.0202020202020202,0.323232323232323,0.964646464646465
0.0202020202020202,0.328282828282828,0.984343434343434
0.0202020202020202,0.333333333333333,1.0040404040404
0.0202020202020202,0.338383838383838,1.02373737373737
0.0202020202020202,0.343434343434343,1.04343434343434
0.0202020202020202,0.348484848484849,1.06313131313131
0.0202020202020202,0.353535353535354,1.08282828282828
0.0202020202020202,0.358585858585859,1.10252525252525
0.0202020202020202,0.363636363636364,1.12222222222222
0.0202020202020202,0.368686868686869,1.14191919191919
0.0202020202020202,0.373737373737374,1.16161616161616
0.0202020202020202,0.378787878787879,1.18131313131313
0.0202020202020202,0.383838383838384,1.2010101010101
0.0202020202020202,0.388888888888889,1.22070707070707
0.0202020202020202,0.393939393939394,1.24040404040404
0.0202020202020202,0.398989898989899,1.26010101010101
0.0202020202020202,0.404040404040404,1.27979797979798
0.0202020202020202,0.409090909090909,1.29949494949495
0.0202020202020202,0.414141414141414,1.31919191919192
0.0202020202020202,0.419191919191919,1.33888888888889
0.0202020202020202,0.424242424242424,1.35858585858586
0.0202020202020202,0.429292929292929,1.37828282828283
0.0202020202020202,0.434343434343434,1.3979797979798
0.0202020202020202,0.439393939393939,1.41767676767677
0.0202020202020202,0.444444444444444,1.43737373737374
0.0202020202020202,0.44949494949495,1.45707070707071
0.0202020202020202,0.454545454545455,1.47676767676768
0.0202020202020202,0.45959595959596,1.49646464646465
0.0202020202020202,0.464646464646465,1.51616161616162
0.0202020202020202,0.46969696969697,1.53585858585859
0.0202020202020202,0.474747474747475,1.55555555555556
0.0202020202020202,0.47979797979798,1.57525252525253
0.0202020202020202,0.484848484848485,1.59494949494949
0.0202020202020202,0.48989898989899,1.61464646464646
0.0202020202020202,0.494949494949495,1.63434343434343
0.0202020202020202,0.5,1.6540404040404
0.0252525252525253,0,-0.294949494949495
0.0252525252525253,0.00505050505050505,-0.275252525252525
0.0252525252525253,0.0101010101010101,-0.255555555555556
0.0252525252525253,0.0151515151515152,-0.235858585858586
0.0252525252525253,0.0202020202020202,-0.216161616161616
0.0252525252525253,0.0252525252525253,-0.196464646464646
0.0252525252525253,0.0303030303030303,-0.176767676767677
0.0252525252525253,0.0353535353535354,-0.157070707070707
0.0252525252525253,0.0404040404040404,-0.137373737373737
0.0252525252525253,0.0454545454545455,-0.117676767676768
0.0252525252525253,0.0505050505050505,-0.097979797979798
0.0252525252525253,0.0555555555555556,-0.0782828282828283
0.0252525252525253,0.0606060606060606,-0.0585858585858586
0.0252525252525253,0.0656565656565657,-0.0388888888888889
0.0252525252525253,0.0707070707070707,-0.0191919191919192
0.0252525252525253,0.0757575757575758,0.000505050505050508
0.0252525252525253,0.0808080808080808,0.0202020202020202
0.0252525252525253,0.0858585858585859,0.0398989898989899
0.0252525252525253,0.0909090909090909,0.0595959595959596
0.0252525252525253,0.095959595959596,0.0792929292929292
0.0252525252525253,0.101010101010101,0.098989898989899
0.0252525252525253,0.106060606060606,0.118686868686869
0.0252525252525253,0.111111111111111,0.138383838383838
0.0252525252525253,0.116161616161616,0.158080808080808
0.0252525252525253,0.121212121212121,0.177777777777778
0.0252525252525253,0.126262626262626,0.197474747474747
0.0252525252525253,0.131313131313131,0.217171717171717
0.0252525252525253,0.136363636363636,0.236868686868687
0.0252525252525253,0.141414141414141,0.256565656565657
0.0252525252525253,0.146464646464646,0.276262626262626
0.0252525252525253,0.151515151515152,0.295959595959596
0.0252525252525253,0.156565656565657,0.315656565656566
0.0252525252525253,0.161616161616162,0.335353535353535
0.0252525252525253,0.166666666666667,0.355050505050505
0.0252525252525253,0.171717171717172,0.374747474747475
0.0252525252525253,0.176767676767677,0.394444444444444
0.0252525252525253,0.181818181818182,0.414141414141414
0.0252525252525253,0.186868686868687,0.433838383838384
0.0252525252525253,0.191919191919192,0.453535353535353
0.0252525252525253,0.196969696969697,0.473232323232323
0.0252525252525253,0.202020202020202,0.492929292929293
0.0252525252525253,0.207070707070707,0.512626262626263
0.0252525252525253,0.212121212121212,0.532323232323232
0.0252525252525253,0.217171717171717,0.552020202020202
0.0252525252525253,0.222222222222222,0.571717171717172
0.0252525252525253,0.227272727272727,0.591414141414141
0.0252525252525253,0.232323232323232,0.611111111111111
0.0252525252525253,0.237373737373737,0.630808080808081
0.0252525252525253,0.242424242424242,0.65050505050505
0.0252525252525253,0.247474747474747,0.67020202020202
0.0252525252525253,0.252525252525253,0.68989898989899
0.0252525252525253,0.257575757575758,0.709595959595959
0.0252525252525253,0.262626262626263,0.729292929292929
0.0252525252525253,0.267676767676768,0.748989898989899
0.0252525252525253,0.272727272727273,0.768686868686869
0.0252525252525253,0.277777777777778,0.788383838383838
0.0252525252525253,0.282828282828283,0.808080808080808
0.0252525252525253,0.287878787878788,0.827777777777778
0.0252525252525253,0.292929292929293,0.847474747474747
0.0252525252525253,0.297979797979798,0.867171717171717
0.0252525252525253,0.303030303030303,0.886868686868687
0.0252525252525253,0.308080808080808,0.906565656565656
0.0252525252525253,0.313131313131313,0.926262626262626
0.0252525252525253,0.318181818181818,0.945959595959596
0.0252525252525253,0.323232323232323,0.965656565656566
0.0252525252525253,0.328282828282828,0.985353535353535
0.0252525252525253,0.333333333333333,1.0050505050505
0.0252525252525253,0.338383838383838,1.02474747474747
0.0252525252525253,0.343434343434343,1.04444444444444
0.0252525252525253,0.348484848484849,1.06414141414141
0.0252525252525253,0.353535353535354,1.08383838383838
0.0252525252525253,0.358585858585859,1.10353535353535
0.0252525252525253,0.363636363636364,1.12323232323232
0.0252525252525253,0.368686868686869,1.14292929292929
0.0252525252525253,0.373737373737374,1.16262626262626
0.0252525252525253,0.378787878787879,1.18232323232323
0.0252525252525253,0.383838383838384,1.2020202020202
0.0252525252525253,0.388888888888889,1.22171717171717
0.0252525252525253,0.393939393939394,1.24141414141414
0.0252525252525253,0.398989898989899,1.26111111111111
